chi multiples
 N    ID    z   Narcs    chip    chix    chiy    chia   rmss     rmsi    dx      dy    nwarn
 0      7 1.500   0      0.00    0.00    0.00    0.00  0.00  0.00    0
24     12 1.500   1      0.00    0.00    0.00    0.00  45208.590    0.00   -0.00    0.00  0
24     12 1.500   1      0.00    0.00    0.00    0.00  1914.714    0.00   -0.00    0.00  0
24     12 1.500   1      0.00    0.00    0.00    0.00  61697.215    0.00   -0.00    0.00  0
24     11 1.500   1      0.00    0.00    0.00    0.00  24595.456    0.00   -0.00    0.00  0
24     11 1.500   1      0.00    0.00    0.00    0.00  6984.113    0.00   -0.00    0.00  0
24     11 1.500   1      0.00    0.00    0.00    0.00  88237.684    0.00   -0.00    0.00  0
24     10 1.500   1      0.00    0.00    0.00    0.00  83194.558    0.00   -0.00    0.00  0
24     10 1.500   1      0.00    0.00    0.00    0.00  45232.693    0.00   -0.00    0.00  0
24     10 1.500   1      0.00    0.00    0.00    0.00  4031.526    0.00   -0.00    0.00  0
24     17 1.500   22      0.00    0.00    0.00    0.00  276849.866    0.00    N/A     N/A   22
25    9.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
25    9.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
25    9.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
25    9.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
26    8.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
26    8.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
26    8.2 1.500   1      0.00    0.00    0.00    0.00  42748.472    0.00   -0.00    0.00  0
26    8.0 1.500   3      0.00    0.00    0.00    0.00  80316.123    0.00    N/A     N/A   3
28    6.0 1.500   1      0.00    0.00    0.00    0.00  13801.139    0.00   -0.00    0.00  0
28    6.1 1.500   1      0.00    0.00    0.00    0.00  71423.705    0.00   -0.00    0.00  0
28    6.2 1.500   1      0.00    0.00    0.00    0.00  57651.099    0.00   -0.00    0.00  0
28    6.0 1.500   3      0.00    0.00    0.00    0.00  92819.536    0.00    N/A     N/A   3
29    5.0 1.500   1      0.00    0.00    0.00    0.00  50130.110    0.00   -0.00    0.00  0
29    5.1 1.500   1      0.00    0.00    0.00    0.00  14227.534    0.00   -0.00    0.00  0
29    5.2 1.500   1      0.00    0.00    0.00    0.00  63062.095    0.00   -0.00    0.00  0
29    5.0 1.500   3      0.00    0.00    0.00    0.00  81806.347    0.00    N/A     N/A   3
30    4.0 1.500   1      0.00    0.00    0.00    0.00  13209.411    0.00   -0.00    0.00  0
30    4.1 1.500   1      0.00    0.00    0.00    0.00  63318.884    0.00   -0.00    0.00  0
30    4.2 1.500   1      0.00    0.00    0.00    0.00  55931.882    0.00   -0.00    0.00  0
30    4.0 1.500   3      0.00    0.00    0.00    0.00  85511.081    0.00    N/A     N/A   3
31    3.0 1.500   1      0.00    0.00    0.00    0.00  42885.984    0.00   -0.00    0.00  0
31    3.1 1.500   1      0.00    0.00    0.00    0.00  23491.798    0.00   -0.00    0.00  0
31    3.2 1.500   1      0.00    0.00    0.00    0.00  66288.307    0.00   -0.00    0.00  0
31    3.0 1.500   3      0.00    0.00    0.00    0.00  82372.397    0.00    N/A     N/A   3
32    2.0 1.500   1      0.00    0.00    0.00    0.00  46018.597    0.00   -0.00    0.00  0
32    2.1 1.500   1      0.00    0.00    0.00    0.00  16252.378    0.00   -0.00    0.00  0
32    2.2 1.500   1      0.00    0.00    0.00    0.00  53076.934    0.00   -0.00    0.00  0
32    2.0 1.500   3      0.00    0.00    0.00    0.00  72104.175    0.00    N/A     N/A   3
33    1.0 1.500   1      0.00    0.00    0.00    0.00  43398.949    0.00   -0.00    0.00  0
33    1.1 1.500   1      0.00    0.00    0.00    0.00  25948.656    0.00   -0.00    0.00  0
33    1.2 1.500   1      0.00    0.00    0.00    0.00  69294.831    0.00   -0.00    0.00  0
33    1.0 1.500   3      0.00    0.00    0.00    0.00  85782.138    0.00    N/A     N/A   3
chimul                   0.00    0.00    0.00    0.00     inf    -nan    N/A     N/A   251
log(Likelihood)        346.63

chitot           0.00
log(Likelihood)    346.63
